miRNA_ID	TCGA-VD-A8KB-01A	TCGA-WC-A881-01A	TCGA-V4-A9EK-01A	TCGA-YZ-A985-01A	TCGA-V3-A9ZY-01A	TCGA-WC-A882-01A	TCGA-V4-A9ED-01A	TCGA-WC-A87W-01A	TCGA-VD-A8KN-01A	TCGA-V4-A9EV-01A	TCGA-VD-AA8Q-01A	TCGA-V4-A9E8-01A	TCGA-WC-A884-01A	TCGA-V3-A9ZX-01A	TCGA-V4-A9EU-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KH-01A	TCGA-V4-A9EI-01A	TCGA-WC-A88A-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9F1-01A	TCGA-VD-A8K8-01A	TCGA-VD-A8KM-01A	TCGA-V4-A9E5-01A	TCGA-WC-A880-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8K7-01B	TCGA-V4-A9ET-01A	TCGA-VD-AA8N-01A	TCGA-WC-AA9E-01A	TCGA-V4-A9EM-01A	TCGA-VD-A8K9-01A	TCGA-VD-AA8O-01A	TCGA-V4-A9F3-01A	TCGA-WC-A885-01A	TCGA-VD-AA8M-01A	TCGA-YZ-A984-01A	TCGA-VD-AA8S-01B	TCGA-V4-A9EF-01A	TCGA-YZ-A983-01A	TCGA-V4-A9EJ-01A	TCGA-VD-A8KD-01A	TCGA-WC-A888-01A	TCGA-YZ-A982-01A	TCGA-VD-A8KK-01A	TCGA-V4-A9EW-01A	TCGA-VD-A8KO-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9F2-01A	TCGA-VD-AA8R-01A	TCGA-WC-A883-01A	TCGA-V4-A9F8-01A	TCGA-YZ-A980-01A	TCGA-VD-AA8P-01A	TCGA-VD-A8KJ-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EZ-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-V4-A9F5-01A	TCGA-VD-AA8T-01A	TCGA-WC-A87Y-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9ES-01A	TCGA-VD-A8KI-01A	TCGA-V4-A9E9-01A	TCGA-WC-A87U-01A	TCGA-V4-A9EO-01A	TCGA-WC-A87T-01A	TCGA-WC-AA9A-01A	TCGA-V4-A9EA-01A	TCGA-RZ-AB0B-01A	TCGA-V4-A9F7-01A
hsa-mir-4728	0.29380363971550033	1.2172853204189609	0.47167859557758657	0.4410212756964153	0.0	0.7122347864127794	1.283197576882406	1.1782174590466479	0.7425521320552106	0.7483049325748465	0.935196455509774	2.6115838790377763	0.7613516613404263	0.0	0.9465399851351078	1.4899600649255482	0.47287867585817894	0.0	0.9826975694548122	1.145389213427669	1.2258912448902768	0.6426544437955342	0.6825418363650237	0.5847787858558549	0.6690558005893468	0.6285393860832602	0.8517062720563908	1.0384600624863987	0.8817131650938184	1.2504140941952029	0.8032692005449023	0.2428292953102762	2.025853057424839	0.5461827811331995	1.0322913086676422	0.37858486591196927	1.5237681839815265	1.46631910341834	1.1739358838747822	1.1192572270129995	1.187779780009793	0.0	0.8912200734134247	2.228042581147267	0.9336209790650658	1.4135512991516013	0.5753433144092963	1.5159051751484205	0.609416465830469	1.4614793163180897	1.3556342685677165	1.1678396021208937	1.03648786050993	0.34936867483128303	1.3935320727324003	1.00189013448599	0.6056280246679596	0.373937695621372	1.0078040324468163	1.3498396809223783	0.7669962197210524	0.6995471907211747	0.9099466394550896	0.5050199699455487	0.3784361572316934	1.387810280362126	0.7594780068206687	1.0475530459679847	0.3274516855775643	0.8696124477953013	0.7888585731215233	1.0455848567554056	2.0535649318988023	1.429687728963603	0.9941271140031284	1.2504286478289293	1.4093643224119448	0.8067900994476751	0.4720822001791023	1.0760336368197776
hsa-mir-4729	0.0	0.0	0.0	0.0	0.0	0.3996304951074232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23114851121998342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5753433144092963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4123685709856979	0.0	0.0	0.0	0.0	0.0	0.0	0.4998331339215039	0.0	0.0	0.0
hsa-mir-4731	0.0	1.409450679448248	0.0	0.0	0.5159657111517844	0.0	0.0	0.0	0.0	0.0	0.296355203674983	0.0	0.23114851121998342	0.0	0.30078091651995165	0.0	0.0	0.0	0.0	0.6834979437758055	0.0	0.0	0.0	0.8071183006674137	0.6690558005893468	0.0	0.0	0.0	0.0	0.0	0.3200224794503225	0.0	0.0	0.0	0.2738786811399183	0.0	0.7005613433037969	0.43576938995081094	0.0	0.0	0.0	0.0	0.2793952215624829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1871697723391949	0.0	0.0	0.0	0.0	0.0	0.373937695621372	0.5901698767170429	0.25532548415426015	0.0	0.272618066093066	0.0	0.0	0.0	0.0	0.13616906963074088	0.0	0.0	0.0	0.31332596703413773	0.0	0.0	0.5094131017332435	0.0	0.47926574846114905	0.0	0.0	0.0	1.0760336368197776
hsa-mir-4732	0.29380363971550033	1.2172853204189609	0.0	0.4410212756964153	0.8952266063662243	0.0	0.36373850968652166	0.0	1.4828596387629154	1.5490042196917897	0.0	1.3770793151042162	0.43032702755468943	0.0	2.004877073240031	0.0	0.47287867585817894	0.901183948719712	0.0	0.6834979437758055	0.34232717310664745	0.18941343103367253	2.9922427300238295	0.5847787858558549	1.3636858129007257	0.1845976841557608	1.1420545984250619	0.27596892090912944	0.7065712192782475	1.2504140941952029	0.0	0.16633881705963421	0.49532983826751065	1.1552596175361565	0.0	1.3221173640609407	1.9309704204107823	0.0	0.5046254767824027	1.1192572270129995	0.0	0.14045802125744253	0.5133613772904448	0.36003833393368206	1.1462765790212772	0.30766516606086053	0.0	0.2709977047298029	0.0	0.0	0.0	4.576345750715967	1.53217230849903	0.09558825820302644	0.0	0.4159825156272064	0.6056280246679596	0.0	0.22462686740113397	0.25532548415426015	0.433880300803781	0.6995471907211747	0.23363654804491965	0.8783604533582411	0.0	0.0	0.5800615258141546	0.0	1.4769348090540886	0.0	0.570596993427038	1.1871621693702261	1.7008533793783795	1.182954755162017	1.4076921048935913	0.47926574846114905	0.4998331339215039	0.0	0.600409638660468	0.7981094244765712
hsa-mir-4733	0.6458574925795852	1.2172853204189609	0.0	1.051507837450313	0.0	0.3996304951074232	0.0	0.5899436927847743	0.29204902742278177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2557279208448086	0.0	0.0	0.3818536919651827	0.34232717310664745	0.0	0.20318987787481188	0.32181729165332335	0.2590338010857144	0.0	1.2679006953370076	0.8822337549662183	0.0	1.0245487615466353	0.0	0.5137181226844044	1.017286982485413	0.0	0.5039674092566607	0.0	0.7005613433037969	0.43576938995081094	0.0	0.0	0.44905736674330105	0.0	0.2793952215624829	0.0	0.0	0.5611120077548057	0.5753433144092963	0.2709977047298029	0.33665015716672664	0.0	0.3332508289587276	0.3528217898416456	0.0	0.09558825820302644	0.0	0.4159825156272064	0.0	0.0	1.1238793738207107	0.0	0.0	1.1686362596329671	0.0	0.0	0.0	0.3442251652947294	0.2605857586575413	0.0	0.0	0.0	0.31332596703413773	0.0	0.29289127212258265	0.0	0.41210404467756917	0.0	0.0	0.8067900994476751	0.0	0.6360941912481621
hsa-mir-4734	0.29380363971550033	0.0	0.0	0.4410212756964153	0.0	0.0	0.0	0.32491887347654325	0.29204902742278177	0.2946719131180431	0.0	0.3999738567190461	0.0	0.7861480113365524	0.0	0.0	0.0	0.0	0.0	0.6834979437758055	0.34232717310664745	0.0	0.0	0.0	0.0	0.0	0.2644259352432451	0.7070122913543639	0.0	0.0	0.5817860390971221	0.0	0.0	0.20590043240426392	0.2738786811399183	0.0	0.0	0.23427567105280145	0.0	0.0	0.0	0.0	0.0	0.36003833393368206	0.3822300900335188	0.0	0.0	0.0	0.0	0.0	0.3332508289587276	0.3528217898416456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.272618066093066	0.0	0.0	0.0	0.3442251652947294	0.13616906963074088	0.0	0.0	0.0	0.31332596703413773	0.2783904296447922	0.29289127212258265	0.0	0.0	0.0	0.0	0.0	0.17509276586453854	0.0
hsa-mir-4735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6655528594653943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5508189260259677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0475530459679847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42213502328995617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40641258547669784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2688200189149081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4946941375830463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4738	0.42094261134168637	1.409450679448248	0.826552961545249	1.4791400018246343	0.5159657111517844	0.3996304951074232	0.0	1.0074653534463789	0.7425521320552106	0.5392451840706951	0.5420856590816625	0.3999738567190461	0.605312266861612	1.0612211283687663	0.5495430063952393	0.6807177245731428	0.2557279208448086	1.4516436906063064	0.40641258547669784	1.6420555064046969	1.0504661738001648	0.18941343103367253	0.0	0.0	0.0	0.0	0.6812018606974353	1.1794097714356324	0.8817131650938184	0.4273637367407984	0.5817860390971221	0.38462234913425775	1.017286982485413	1.2513555330901722	0.7023578926587772	0.20167525965076163	0.3923921661856376	0.0	0.8777513161931217	0.6655528594653943	0.0	0.26844756881340004	0.7146262290001121	0.8878215776708568	0.6841095560714574	0.7766169487112042	0.0	0.4990524257753431	0.33665015716672664	0.5245421538187955	0.3332508289587276	0.7592743131955325	0.5063896908752182	0.18523352309067656	0.5508189260259677	0.4159825156272064	0.6056280246679596	0.0	1.1238793738207107	0.25532548415426015	0.433880300803781	0.5018182088603824	0.43465758159557516	0.5050199699455487	0.9258445103513488	0.6219341727655747	0.481226598291908	0.43901029416176535	1.4769348090540886	0.8696124477953013	0.9783970070661685	0.8885877946980943	1.0877791811018984	0.0	0.41210404467756917	0.6699809877218703	0.4998331339215039	0.0	0.4720822001791023	0.45355550625432073
hsa-mir-4739	0.0	0.0	0.0	0.4410212756964153	0.0	0.0	0.0	0.0	0.0	0.15484629448199758	0.0	0.0	0.23114851121998342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35681991507599453	0.5397533891832766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20590043240426392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17812182745251173	0.28597977313188094	0.0	0.0	0.0	0.0	0.5508189260259677	0.0	0.0	0.0	0.0	0.25532548415426015	0.0	0.0	0.23363654804491965	0.0	0.0	0.0	0.2605857586575413	0.0	0.3274516855775643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4740	0.840392331093503	0.41280536686233954	1.1111415140508853	0.4410212756964153	0.5159657111517844	0.0	1.283197576882406	0.32491887347654325	1.0853485082277454	0.7483049325748465	0.0	0.9697137694882625	0.605312266861612	1.4911660816976564	0.5495430063952393	0.0	0.0	1.2025092486993796	0.9826975694548122	0.0	0.34232717310664745	0.0	0.20318987787481188	0.8071183006674137	0.2590338010857144	0.0	0.6812018606974353	0.27596892090912944	1.037875570974132	0.4273637367407984	0.3200224794503225	0.31546653079251596	0.49532983826751065	0.9414316320523339	0.0	0.37858486591196927	0.0	0.23427567105280145	0.5046254767824027	0.6655528594653943	0.44905736674330105	0.7788713067750225	0.2793952215624829	0.36003833393368206	0.9336209790650658	0.0	0.9855470621182217	0.869137043444105	1.1261098877147073	0.0	0.3332508289587276	0.6360895497112315	1.03648786050993	0.6304110633127301	1.2598762585102055	0.4159825156272064	1.0308883288511612	0.0	0.41894443263363623	0.6606676288831121	0.0	0.272618066093066	0.0	0.5050199699455487	1.137325143153852	1.2310292823072688	0.5800615258141546	0.7751323164739223	0.8191662181324846	1.6556481231660298	0.31332596703413773	1.4344147263307658	0.29289127212258265	0.8851385617041018	0.7322691995014496	0.0	1.1648834412189168	0.8067900994476751	1.1119200326280154	0.0
hsa-mir-4741	0.29380363971550033	0.733392522714156	0.47167859557758657	0.0	0.0	0.0	0.0	0.5899436927847743	0.29204902742278177	0.15484629448199758	0.0	0.0	0.23114851121998342	0.44597242783328483	0.5495430063952393	0.0	0.0	0.5198427911052965	0.40641258547669784	0.3818536919651827	0.34232717310664745	0.35681991507599453	0.5397533891832766	0.0	0.0	0.0	0.0	0.5075297941544671	0.0	0.0	0.3200224794503225	0.08556606335089031	0.0	0.20590043240426392	1.172694880018121	0.20167525965076163	0.0	0.0	0.0	0.6655528594653943	0.24193046355849787	0.26844756881340004	0.5133613772904448	0.0	0.9336209790650658	0.9640747519416387	0.5753433144092963	0.6959288013130277	0.4794696106647259	0.28597977313188094	0.0	0.5013963413862628	0.2753003259362608	0.09558825820302644	0.5508189260259677	0.4159825156272064	0.0	1.1266696206264544	0.22462686740113397	0.0	0.0	0.5018182088603824	0.43465758159557516	0.0	0.3784361572316934	0.0	0.2605857586575413	0.43901029416176535	0.3274516855775643	0.2208673051370479	0.0	0.0	0.5362379513217426	0.5094131017332435	0.0	0.47926574846114905	0.0	0.0	0.4720822001791023	0.2445278624815384
hsa-mir-4742	1.488999253669864	0.733392522714156	3.5162019033905034	2.1939763866046333	1.4435026888224982	0.3996304951074232	1.4438898586586995	1.0074653534463789	1.4828596387629154	1.1675718110145294	0.935196455509774	2.0686154403769175	1.0304187175315165	1.9626815337904253	1.8277877320193148	1.637044927298971	1.1134524729681454	3.066016838563898	2.2941434227417377	1.145389213427669	2.0750523374337595	0.8811156252045759	2.0621452038771593	0.5847787858558549	1.2489846974014578	1.2418377434864278	1.2679006953370076	1.9823255606029544	1.8187217430873308	1.4456589099197172	3.03600441434972	1.8830557478242353	1.7017881186499695	1.1552596175361565	2.313833550470315	1.0357857639973125	1.3577445387766691	1.9990514769418293	2.4870494614890597	2.1753821608567967	1.4022675799020983	1.3413203036449968	1.190372125706964	2.609347905922063	2.391483716398472	1.1299522721887267	1.7866628497823298	1.5159051751484205	1.4374067328063316	1.4614793163180897	2.292116189445644	2.769383936397954	1.7280079935535806	0.6928797548153256	2.0078998096487233	1.5874821301375215	2.29640102002039	1.873012309875563	0.7432116190605587	1.814288725403445	1.037441966967432	0.272618066093066	1.266853690028614	2.376130877803076	1.321731875018548	1.0551088677626632	1.4759590573107881	2.1880011053109354	1.9270423378125265	1.7294796822047938	1.2959657059817502	2.451449309972383	2.0535649318988023	1.640322456399458	1.99118131852339	2.304611793309887	0.8703449902855507	0.8067900994476751	1.8402561557623554	1.4126991606789494
hsa-mir-4743	0.42094261134168637	0.0	0.0	0.0	0.0	0.0	0.36373850968652166	0.0	0.0	0.0	0.0	0.3999738567190461	0.23114851121998342	0.0	0.0	0.3801409482545847	0.0	0.0	0.7231399990647571	0.3818536919651827	0.0	0.0	0.20318987787481188	0.0	0.0	0.0	0.2644259352432451	0.0	0.5071918165289739	0.0	0.5817860390971221	0.08556606335089031	0.6910561650932623	0.0	0.0	0.0	0.0	0.23427567105280145	0.0	0.0	0.630146359570824	0.0	0.2793952215624829	0.0	0.0	0.0	0.0	0.0	0.17812182745251173	0.0	0.3332508289587276	0.5013963413862628	0.2753003259362608	0.09558825820302644	0.0	0.0	0.0	0.6706318912640286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13616906963074088	0.43901029416176535	0.3274516855775643	0.0	0.0	0.0	0.29289127212258265	0.5094131017332435	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4744	0.0	0.0	0.0	0.0	0.0	0.3996304951074232	0.0	0.0	0.0	0.0	0.0	0.0	0.23114851121998342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1845976841557608	0.0	0.0	0.0	0.0	0.0	0.08556606335089031	0.0	0.0	0.0	0.20167525965076163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36003833393368206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1871697723391949	0.2753003259362608	0.0	0.3015396535155274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7127876868400616	0.23114851121998342	0.0	0.0	0.0	0.0	0.901183948719712	0.0	0.6834979437758055	0.34232717310664745	0.0	0.0	0.0	0.2590338010857144	0.0	0.0	0.0	0.0	0.0	0.0	0.08556606335089031	0.0	0.20590043240426392	0.0	0.0	0.3923921661856376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30766516606086053	0.0	0.0	0.0	0.28597977313188094	0.0	0.1871697723391949	0.2753003259362608	0.0	0.0	0.7384781880472404	0.3343634693672298	0.0	0.22462686740113397	0.0	0.0	0.272618066093066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2783904296447922	0.0	0.0	0.0	0.0	0.0	0.0	0.3312167841354577	0.0
hsa-mir-4746	2.4036732017468596	1.7307068997606063	2.1636578064033287	3.413357540098572	3.4447830024994763	2.532953001482663	2.8695998144899963	2.259697322653938	2.724528477812574	1.8043286859097563	1.9016697611918134	1.5444379056042745	3.301915507884321	1.4911660816976564	2.6087728200786637	1.8926700171281483	2.4490520827093247	1.6640249282028101	1.7126833739169536	2.4712444385609955	2.0750523374337595	1.6343595375631574	2.008926414441357	2.5231054904123567	1.7485157624110585	2.5641310721602757	1.3836451321255108	2.3829812087772217	2.1956269753094624	2.7784533511171454	1.693834389110586	1.930079507876721	2.0966487916254173	2.445928211105895	2.4852173635600168	1.828045774074045	2.2481771540171214	3.0407092335581725	2.4870494614890597	2.5082780364355397	2.476213946694516	1.6541440393375828	1.744395783584301	2.0419644998093256	2.8211175068210963	2.745210005656158	2.974610989471189	2.8478514274703	2.2663074114438255	2.8356557161017646	2.292116189445644	2.478044300434909	2.0543911170542755	0.8102440125890142	2.437418451869989	2.8105938437196962	2.2176919946257407	3.8093059807741256	2.7136216988803366	1.891600387296276	2.280801052491971	2.8559805309849025	1.7160418045929313	0.8783604533582411	1.8872862314638503	1.776195812163732	1.8373559555793426	1.9431295487681153	2.020606383881822	2.5760460788579134	3.452242624428823	1.7403866371186894	2.2710027861401345	2.958941944091184	1.7287364080817647	2.7470650937257215	2.2407576037037966	2.246887183111041	1.5536318126312565	2.9353450819956515
hsa-mir-4747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3923921661856376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1871697723391949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29204902742278177	0.0	0.0	0.0	0.23114851121998342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5075297941544671	0.0	0.4273637367407984	0.0	0.0	0.2688200189149081	0.0	0.2738786811399183	0.20167525965076163	0.3923921661856376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3343634693672298	0.373937695621372	0.22462686740113397	0.25532548415426015	0.0	0.0	0.0	0.0	0.0	0.3442251652947294	0.0	0.0	0.0	0.4123685709856979	0.0	0.5116512109529718	0.0	0.0	0.0	0.2594436415391733	0.0	0.0	0.0	0.0
hsa-mir-4749	0.0	0.41280536686233954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2557279208448086	0.901183948719712	0.0	0.0	0.34232717310664745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2688200189149081	0.0	0.0	0.20167525965076163	0.0	0.0	0.5046254767824027	0.0	0.0	0.0	0.2793952215624829	0.0	0.3822300900335188	0.0	0.0	0.0	0.0	0.0	0.0	0.1871697723391949	0.0	0.18523352309067656	0.0	0.0	0.0	0.0	0.22462686740113397	0.0	0.433880300803781	0.5018182088603824	0.0	0.0	0.0	0.3442251652947294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8703449902855507	0.0	0.0	0.0
hsa-mir-4750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15484629448199758	0.296355203674983	0.0	0.0	0.0	0.30078091651995165	0.0	0.0	0.5198427911052965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3200224794503225	0.0	0.0	0.20590043240426392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5611120077548057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18523352309067656	0.0	0.0	0.3343634693672298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3442251652947294	0.0	1.0475530459679847	0.0	0.2208673051370479	0.0	0.0	0.29289127212258265	0.0	0.0	0.0	0.0	0.0	0.17509276586453854	0.0
hsa-mir-4751	0.0	0.0	0.0	0.4410212756964153	0.0	0.3996304951074232	0.0	0.0	0.29204902742278177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40641258547669784	0.0	0.0	0.0	0.3812645425799834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36003833393368206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3274516855775643	0.0	0.0	0.2783904296447922	0.0	0.0	0.0	0.0	0.0	0.0	0.3312167841354577	0.0
hsa-mir-4752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4753	0.0	0.0	0.826552961545249	0.0	0.0	0.3996304951074232	0.0	0.32491887347654325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2590338010857144	0.0	0.0	0.27596892090912944	0.0	0.0	0.5817860390971221	0.08556606335089031	0.49532983826751065	0.20590043240426392	0.0	0.0	0.0	0.0	0.8777513161931217	0.0	0.24193046355849787	0.0	0.0	0.36003833393368206	0.3822300900335188	0.0	0.0	0.0	0.0	0.0	0.3332508289587276	0.1871697723391949	0.0	0.0	0.3015396535155274	0.4159825156272064	0.3343634693672298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3442251652947294	0.13616906963074088	0.0	0.0	0.0	0.31332596703413773	0.0	0.29289127212258265	0.5094131017332435	0.41210404467756917	0.0	0.4998331339215039	0.0	0.17509276586453854	0.0
hsa-mir-4754	0.6458574925795852	0.41280536686233954	0.47167859557758657	1.4791400018246343	0.0	0.3996304951074232	0.6539872641717541	0.0	0.0	0.15484629448199758	0.0	0.3999738567190461	0.7613516613404263	0.7861480113365524	0.0	0.0	0.2557279208448086	0.5198427911052965	0.7231399990647571	0.0	0.34232717310664745	0.0	0.3812645425799834	0.0	0.0	0.0	0.4878125138512723	0.7070122913543639	0.2757699241338868	0.0	0.99523268103661	0.16633881705963421	0.2688200189149081	0.5461827811331995	0.2738786811399183	0.20167525965076163	0.7005613433037969	0.0	0.0	0.0	0.24193046355849787	0.26844756881340004	0.2793952215624829	0.0	0.0	0.0	0.0	0.0	0.17812182745251173	0.7291959951151255	0.3332508289587276	0.6360895497112315	0.2753003259362608	0.09558825820302644	0.3015396535155274	0.4159825156272064	0.6056280246679596	0.0	0.5901698767170429	0.47218516368770275	0.0	0.0	0.0	0.0	0.9258445103513488	0.3442251652947294	0.2605857586575413	0.0	0.5941567712159448	0.0	0.0	0.7123950436941126	0.29289127212258265	0.0	0.41210404467756917	0.2594436415391733	0.4998331339215039	0.0	0.3312167841354577	0.2445278624815384
