miRNA_ID	TCGA-XU-A92T-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96A-01A	TCGA-X7-A8M3-01A	TCGA-XM-A8RH-01A	TCGA-4X-A9FB-01A	TCGA-ZC-AAAF-01A	TCGA-XU-AAY1-01A	TCGA-X7-A8DF-01A	TCGA-4V-A9QN-01A	TCGA-X7-A8DI-01A	TCGA-5K-AAAP-01A	TCGA-ZB-A961-01A	TCGA-4X-A9FD-01A	TCGA-5U-AB0E-01A	TCGA-XU-A92R-01A	TCGA-XM-A8RB-01A	TCGA-XU-A92U-01A	TCGA-ZB-A96V-01A	TCGA-ZB-A96Q-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8R9-01A	TCGA-3S-A8YW-01A	TCGA-5U-AB0D-01A	TCGA-XU-A92Z-01A	TCGA-ZB-A96L-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8D9-01A	TCGA-5V-A9RR-01A	TCGA-4V-A9QJ-01A	TCGA-3T-AA9L-01A	TCGA-X7-A8DC-01A	TCGA-XU-A92W-01A	TCGA-X7-A8M1-01A	TCGA-ZL-A9V6-01A	TCGA-XM-A8RC-01A	TCGA-4V-A9QT-01A	TCGA-XU-A932-01A	TCGA-XU-A92Y-01A	TCGA-XM-A8RI-01A	TCGA-ZB-A96H-01A	TCGA-XM-A8RD-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-X7-A8M8-01A	TCGA-XU-AAXZ-01A	TCGA-X7-A8DB-01A	TCGA-ZC-AAAA-01A	TCGA-X7-A8D7-11A	TCGA-XU-AAXX-01A	TCGA-4X-A9FC-01A	TCGA-ZB-A964-01A	TCGA-ZB-A96E-01A	TCGA-4X-A9FA-01A	TCGA-YT-A95D-01A	TCGA-ZB-A96G-01A	TCGA-4V-A9QQ-01A	TCGA-X7-A8DJ-01A	TCGA-3G-AB0Q-01A	TCGA-ZB-A96P-01A	TCGA-4V-A9QS-01A	TCGA-XH-A853-01A	TCGA-4X-A9F9-01A	TCGA-YT-A95E-01A	TCGA-ZB-A969-01A	TCGA-4V-A9QW-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96C-01A	TCGA-4V-A9QR-01A	TCGA-YT-A95G-01A	TCGA-3S-AAYX-01A	TCGA-YT-A95F-01A	TCGA-XU-AAY0-01A	TCGA-XM-A8RG-01A	TCGA-XM-AAZ1-01A	TCGA-X7-A8M4-01A	TCGA-ZB-A966-01A	TCGA-YT-A95H-01A	TCGA-3G-AB14-01A	TCGA-XU-A92V-01A	TCGA-XM-A8RF-01A	TCGA-3G-AB0T-01A	TCGA-X7-A8D6-01A	TCGA-ZB-A96O-01A	TCGA-XU-AAXY-01A	TCGA-XM-AAZ2-01A	TCGA-ZB-A96F-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-ZC-AAAH-01A	TCGA-ZB-A965-01A	TCGA-ZC-AAA7-01A	TCGA-X7-A8M0-01A	TCGA-ZB-A96D-01A	TCGA-X7-A8D7-01A	TCGA-ZB-A962-01A	TCGA-XU-AAXV-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96K-01A	TCGA-4V-A9QX-01A	TCGA-X7-A8M7-01A	TCGA-4V-A9QL-01A	TCGA-3Q-A9WF-01A	TCGA-XU-A931-01A	TCGA-ZB-A963-01A	TCGA-XU-A92X-01A	TCGA-XU-A936-01A	TCGA-XM-A8R8-01A	TCGA-4V-A9QI-01A	TCGA-3G-AB19-01A	TCGA-X7-A8D8-01A	TCGA-XU-A930-01A	TCGA-3G-AB0O-01A	TCGA-ZT-A8OM-01A	TCGA-XU-AAXW-01A	TCGA-XM-AAZ3-01A	TCGA-5G-A9ZZ-01A	TCGA-4V-A9QU-01A	TCGA-XM-A8RL-01A	TCGA-5U-AB0F-01A	TCGA-X7-A8DD-01A	TCGA-XU-A933-01A	TCGA-X7-A8D6-11A	TCGA-ZB-A96R-01A	TCGA-4V-A9QM-01A
hsa-mir-4486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4487	0.0	0.0	0.0	0.3338725023775193	0.0	0.0	0.33251088312446575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25976781518606107	0.0	0.0	0.0	0.0	0.0	0.4112266410260294	0.6962253381797625	0.13814472476171702	0.26251133406898525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13598658519411225	0.2584646530306651	0.0	0.3276264363260342	0.0	0.24212320463876374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30255536156741586	0.0	0.0	0.0	0.0	0.22720135027535523	0.0	0.0	0.33131540117470354	0.0	0.0	0.0	0.25674257799475836	0.0	0.0	0.0	0.22308392480888942	0.0	0.0	0.0	0.0	0.0	0.13714149302846715	0.335127626278827	0.0	0.0	0.0	0.0	0.19883105745398896	0.0	0.22467501919525887	0.0	0.0	0.0	0.3527009064686959	0.0	0.0	0.0	0.0	0.0	0.15388184551760087	0.0	0.0	0.0	0.0	0.2114795135913812	0.20970289129928923	0.0	0.2586901686299871	0.0	1.1731632604957947	0.7281904582543139	0.0	0.0	0.0	0.0	0.0	0.0	0.24073684733760528	0.0	1.0187865534255534	0.0	0.0	0.0	0.0	0.0	0.187400376692364	0.0	0.0
hsa-mir-4488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26645914292854456	0.0	0.0	0.0	0.0	0.0	0.0	0.17695461129231113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19755216549217552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28137659338546395	0.14125227926002304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2964139423162861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2192645678340806	0.543065237790868	0.0	0.0	0.19923825405687512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4489	0.0	0.21430637450948498	0.0	0.0	0.17928682593645617	0.0	0.0	0.0	0.0	0.2561133330249535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1694132348425012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32801035376022786	0.0	0.0	0.0	0.0	0.17309288515914115	0.0	0.24212320463876374	0.0	0.0	0.5167282472370511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2269671599407532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3816422017285999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22467501919525887	0.0	0.16326169862643547	0.0	0.0	0.0	0.0	0.0	0.0	0.27071192131847005	0.15388184551760087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14303939576140845	0.0	0.19923825405687512	0.0	0.0	0.0	0.0	0.8915576167098076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4490	0.0	0.0	0.0	0.6048162073960935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2871897569140771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4112266410260294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24212320463876374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14108613624260383	0.0	0.0	0.0	0.0	0.0	0.16840327801198005	0.0	0.0	0.25674257799475836	0.2744238900894672	0.0	0.0	0.0	0.37429835630395714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3099107386000545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41000780247608803	0.0	0.0	0.2379234294853407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4491	0.4111387628102339	0.0	0.0	0.0	0.0	1.1360023401565649	0.6025566481719549	0.2638625155226914	0.26645914292854456	0.0	0.4950893081491167	0.0	0.0	1.2937806904444098	0.531365988503829	1.2841877724547064	0.8392687016134043	0.0	0.3661795115334483	0.0	0.4751585726839913	0.9959656384957187	1.726268412618095	1.96145478795645	0.13814472476171702	0.26251133406898525	0.5905014212713589	0.23761266388402838	0.0	0.4924480052093174	1.2591266280927904	0.23828182793711017	0.5705649361601062	0.0	0.463955106695048	0.7938992110411673	0.3157714041757438	0.0	1.0151564090420993	1.0739634676364718	0.37465781411375604	1.3615651328083822	0.2438652449117474	0.0	0.5303934142393633	1.4030435281106006	0.5689621364419131	0.6430138716872273	1.3262353169667398	0.8662346292674814	0.25763705852127405	0.0	0.27933697463200596	0.0	0.0	1.187765213777706	1.5035507492177265	0.7655186220341782	0.1831116985432182	0.39333601800890905	0.7816903937891464	0.0	1.0167601599140965	0.2269671599407532	0.0	0.0	0.0	0.0	0.39524819860200594	0.6638774185861263	0.7035729542772495	0.414511180269414	0.24699173618491055	0.0	1.12752499099979	0.39408933770759064	0.0	1.3300540856769203	0.5785494347371722	0.0	0.335127626278827	1.1760635749389985	0.5188734906002526	0.4879349351197182	0.9415878803145636	0.3735479917004474	0.0	0.4190307576544896	1.2295928445063833	0.3099107386000545	0.5421857274474182	0.0	0.2737295180727901	1.7315616821074309	0.45688918721099236	0.6504576091767018	0.27071192131847005	0.8382765365646982	0.0	0.0	0.0	0.6336348705739626	0.39588649131139575	0.5551790694623	0.21951983686228063	0.4779725706647301	0.40961468927271977	1.28353601459043	2.255566899215156	0.0	0.27316733305826235	0.0	0.3742716437895921	0.0	0.0	1.1834382385507056	0.0	2.694465706580397	0.0	1.5989430252246426	0.6744570357786828	0.24131913321929657	0.2768658530426836	0.8736234508175134	0.0	0.21685960112276664
hsa-mir-4492	1.4052708317583773	0.5660250469419879	0.5719553724633138	0.17657298831089427	0.4823041373239463	0.0	0.829937214601994	0.0	0.4912928371631131	0.4735427625429477	0.2686787147621734	0.0	0.0	0.31260593124134545	0.531365988503829	0.3345579788368673	0.4798224208211943	0.0	0.194677124853652	0.6216660337015532	0.0	0.32031599270018585	0.0	0.0	0.380138731227288	0.8466008245818671	0.0	0.7791857448917948	0.6986692222170661	0.21751860598874126	0.0	0.23828182793711017	0.3133073899818606	0.4468279003345208	0.463955106695048	0.0	0.3157714041757438	0.0	0.0	0.0	1.1921758552519741	0.2584646530306651	0.4524088263452274	1.3389560387307908	0.0	0.4493912784341279	0.31234918641914994	0.24755813623081707	0.0	0.14125227926002304	0.0	0.4430719065751386	0.27933697463200596	1.2535657715729234	0.24831015653769653	0.278578361096811	0.0	0.0	0.3455791846677315	0.0	0.14108613624260383	0.2715392226012162	0.0	0.2269671599407532	0.4216891959703871	0.0	0.3191889923469348	0.9689415529210803	0.0	0.0	0.2744238900894672	0.873512425122905	0.6417208065532871	0.8766689924708265	0.9173378005160784	0.7033009615514356	0.0	0.3816422017285999	0.0	0.37759355520741095	0.335127626278827	0.0	0.7218136039427869	0.4879349351197182	0.0	0.0	0.19239114126811668	0.0	0.9234702085924584	0.0	0.0	0.6358908779322412	0.0	0.23698725934448842	0.45688918721099236	0.25082699654273327	0.8683809700569114	0.15388184551760087	0.5948695373714036	0.0	0.21009705391597244	0.24345339168374244	0.5593704210343915	0.0	0.41000780247608803	0.4779725706647301	0.5777270649655265	0.0	0.0	0.0	0.14303939576140845	0.17378497341510463	0.0	0.0	0.8722819089533065	0.0	1.9025015957594278	0.0	0.2944343075649321	0.24424653080039352	0.0	0.24131913321929657	0.0	0.0	0.0	0.21685960112276664
hsa-mir-4493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2501963785658624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4735427625429477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6579783472517529	0.0	0.25705287225371337	0.0	0.0	0.0	0.13814472476171702	0.26251133406898525	0.3252539984237382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463955106695048	0.0	0.0	0.22579933873376534	0.0	0.24391397715930171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14125227926002304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4234415589070934	0.0	0.0	0.0	0.0	0.0	0.39524819860200594	0.25674257799475836	0.0	0.0	0.0	0.0	0.0	0.0	0.4633483292140611	0.0	0.0	0.13714149302846715	0.0	0.0	0.0	0.0	0.17826208495461993	0.0	0.19239114126811668	0.8817202119251636	0.2009374359337856	0.0	0.0	0.1871013441760026	0.2737295180727901	0.44048131905469723	0.0	0.0	0.0	0.15388184551760087	0.0	0.0	0.0	0.0	0.2114795135913812	0.0	0.21951983686228063	0.4779725706647301	0.0	0.0	0.8644932264511459	0.0	0.0	0.0	0.3742716437895921	0.0	0.0	0.24073684733760528	0.0	0.22778542786572037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21685960112276664
hsa-mir-4495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4496	0.0	0.21430637450948498	0.0	0.0	0.0	0.26257627742657785	0.0	0.0	0.0	0.0	0.0	0.0	0.2871897569140771	0.31260593124134545	0.19966543558642658	0.0	0.0	0.0	0.0	0.0	0.0	0.5822736985025816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24064405051921325	0.0	0.0	0.0	0.0	0.0	0.12710628616712732	0.0	0.0	0.0	0.0	0.19925835955348198	0.0	0.0	0.0	0.28137659338546395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3850433212076407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22209230955523554	0.45781384424737864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2009374359337856	0.16326169862643547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4095592973112363	0.0	0.0	0.0	0.19923825405687512	0.0	0.3525913118534272	0.0	0.0	0.0	0.0	0.0	0.20037754237421868	0.0	0.0	0.0	0.21081774372844858	0.0
hsa-mir-4497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11285490144144972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15466745345136287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22308392480888942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22467501919525887	0.0	0.16326169862643547	0.0	0.0	0.0	0.23698725934448842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21929554949329091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-449a	2.2606134570188545	1.1897733324151423	2.139389925233359	2.0442923401909523	0.17928682593645617	1.1360023401565649	0.0	0.2638625155226914	0.0	2.81187768168703	0.0	0.0	0.0	2.5457188403369777	0.19966543558642658	1.2047373331456175	0.0	0.0	0.3661795115334483	3.124437987414657	0.6645793202138683	0.32031599270018585	4.550128332984957	2.0360805735853234	0.13814472476171702	2.9232697645766326	1.7119190627121457	0.4415695287824635	0.1694132348425012	0.21751860598874126	0.0	0.23828182793711017	0.3133073899818606	1.397080064478774	1.0962301377112402	0.0	0.0	0.0	0.32801035376022786	0.12710628616712732	3.628429966602172	0.0	1.8392578156995718	0.7113777242176144	0.19925835955348198	0.4493912784341279	0.5689621364419131	0.0	0.8963989631463855	0.2699008969752489	0.25763705852127405	1.886050628903092	0.5132613110411527	0.0	0.6447293907515459	0.0	0.0	0.0	0.0	0.0	0.26959574767227	0.0	0.0	0.0	1.3051790827155678	0.0	0.0	0.0	0.21111688634632175	0.0	0.0	0.0	0.0	0.5865754935410297	0.0	0.2104586906918772	0.2501963785658624	0.0	0.21964745444073508	0.6765788451045538	1.2062950098935774	0.0	1.2006970598244615	0.0	0.0	0.0	0.0	0.8817202119251636	0.37728036815495297	0.3099107386000545	0.5421857274474182	1.68508302046151	2.5883968329464357	0.44048131905469723	0.8033568318117957	0.6504576091767018	0.0	0.29292071234305617	1.0148351592351657	0.2301329062774199	0.21009705391597244	0.24345339168374244	0.39588649131139575	0.9550918064121932	0.0	0.8363846932481447	0.0	0.7800370741489163	0.2192645678340806	0.0	0.8748606908979664	0.17378497341510463	0.19923825405687512	0.0	1.6847366160270412	0.787754234883177	1.3450942919128093	4.079490245257224	0.538843059036177	0.0	0.0	0.24131913321929657	0.2768658530426836	0.0	0.0	0.21685960112276664
hsa-mir-449b	0.22016524295338422	0.0	0.9804443340592921	1.1188686662978888	0.0	0.4846403440368311	0.0	0.0	0.0	0.8294680372956225	0.0	0.0	0.0	0.31260593124134545	0.0	0.17695461129231113	0.0	0.0	0.0	1.3873366206234388	0.0	0.0	2.10371751015035	0.49927800708268827	0.0	1.261201620571651	0.0	0.0	0.1694132348425012	0.11285490144144972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4224197852997482	0.0	0.0	0.3276264363260342	0.0	0.0	0.31234918641914994	0.0	0.28137659338546395	0.0	0.0	0.4430719065751386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.841695418679517	0.0	0.0	0.0	0.21111688634632175	0.0	0.0	0.22209230955523554	0.0	0.22308392480888942	0.0	0.0	0.0	0.0	0.0	0.0	0.17727234070227907	0.0	0.5188734906002526	0.0	0.0	0.19883105745398896	0.0	0.0	0.0	0.0	0.0	0.3527009064686959	1.0318510836300128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24345339168374244	0.0	0.5551790694623	0.0	0.2586901686299871	0.21929554949329091	0.0	0.0	0.0	0.14303939576140845	0.17378497341510463	0.0	0.0	0.8722819089533065	0.0	0.0	1.6099572656408476	0.0	0.0	0.0	0.447999117048283	0.2768658530426836	0.0	0.0	0.0
hsa-mir-449c	0.0	0.0	0.790609412781528	0.6048162073960935	0.0	0.0	0.0	0.0	0.0	0.2561133330249535	0.0	0.0	0.0	0.569392899803804	0.0	0.17695461129231113	0.0	0.0	0.0	0.44265267228247845	0.0	0.0	1.4054903233438099	0.6962253381797625	0.0	1.1357896336451796	0.3252539984237382	0.0	0.0	0.0	0.0	0.0	0.0	0.24064405051921325	0.0	0.0	0.0	0.0	0.0	0.0	0.26025213226999105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23847872570868037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538697074813199	0.0	0.0	0.0	0.0	0.0	0.0	0.22209230955523554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2826390699839791	0.0	0.0	0.0	0.0	0.22467501919525887	0.0	0.0	0.0	0.0	0.7020262539134563	0.0	0.16888973684033542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2586901686299871	0.0	0.0	0.0	0.0	0.27316733305826235	0.0	0.0	0.0	0.6357116785155532	0.0	0.22794188107091123	0.7520146423425156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-4500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
