miRNA_ID	TCGA-UD-AAC7-01A	TCGA-LK-A4NZ-01A	TCGA-TS-A8AV-01A	TCGA-UT-A88C-01B	TCGA-MQ-A4LC-01A	TCGA-3U-A98J-01A	TCGA-SH-A7BC-01A	TCGA-ZN-A9VU-01A	TCGA-YS-A95C-01A	TCGA-ZN-A9VV-01A	TCGA-MQ-A4LV-01A	TCGA-YS-AA4M-01A	TCGA-MQ-A6BQ-01A	TCGA-ZN-A9VW-01A	TCGA-UT-A88E-01B	TCGA-TS-A7OZ-01A	TCGA-LK-A4O6-01A	TCGA-SC-A6LN-01A	TCGA-NQ-A57I-01A	TCGA-SH-A7BD-01A	TCGA-TS-A7PB-01A	TCGA-SC-A6LR-01A	TCGA-3U-A98I-01A	TCGA-SH-A9CT-01A	TCGA-LK-A4O0-01A	TCGA-3H-AB3X-01A	TCGA-3H-AB3K-01A	TCGA-LK-A4NW-01A	TCGA-3H-AB3M-01A	TCGA-SC-AA5Z-01A	TCGA-ZN-A9VQ-01A	TCGA-UT-A97Y-01A	TCGA-LK-A4NY-01A	TCGA-TS-A7OU-01B	TCGA-MQ-A4KX-01A	TCGA-TS-A7OY-01A	TCGA-SH-A9CU-01A	TCGA-TS-A8AF-01A	TCGA-3U-A98E-01A	TCGA-ZN-A9VO-01A	TCGA-MQ-A6BN-01A	TCGA-YS-A95B-01A	TCGA-MQ-A6BL-01A	TCGA-3H-AB3O-01A	TCGA-XT-AASU-01A	TCGA-LK-A4O2-01A	TCGA-SC-A6LM-01A	TCGA-3U-A98G-01A	TCGA-3H-AB3U-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LI-01A	TCGA-3H-AB3T-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-TS-A7P6-01A	TCGA-MQ-A6BS-01A	TCGA-UT-A88D-01B	TCGA-SC-A6LQ-01A	TCGA-TS-A8AI-01A	TCGA-3U-A98D-01A	TCGA-TS-A7P1-01A	TCGA-MQ-A6BR-01A	TCGA-SC-A6LP-01A	TCGA-UD-AABZ-01A	TCGA-TS-A7P3-01A	TCGA-LK-A4O5-01A	TCGA-ZN-A9VP-01A	TCGA-LK-A4O4-01A	TCGA-UD-AAC5-01A	TCGA-ZN-A9VS-01A	TCGA-MQ-A4LJ-01A	TCGA-UT-A88G-01B	TCGA-3U-A98H-01A	TCGA-TS-A8AS-01A	TCGA-UD-AAC6-01A	TCGA-3H-AB3L-01A	TCGA-3U-A98F-01A	TCGA-TS-A7P8-01A	TCGA-NQ-A638-01A	TCGA-SH-A7BH-01A	TCGA-UD-AAC1-01A	TCGA-TS-A7P7-01A	TCGA-LK-A4O7-01A	TCGA-3H-AB3S-01A	TCGA-MQ-A4LM-01A	TCGA-UD-AAC4-01A	TCGA-TS-A7P0-01A
hsa-mir-144	4.783062504852125	7.909507745755979	5.864846685826553	7.151361932282626	4.207999098159232	3.163684531710694	6.973974922452235	6.647121048212035	4.966152367310821	3.947543386919908	4.684590816364062	8.550217615527547	5.434749975953758	5.257835894934854	4.026950251125855	6.65884077476277	9.405931977456618	6.339590615059381	7.950461496942731	6.122769778623883	5.588578618627254	9.453292222823384	5.674148813587258	6.209945474648723	8.31505726758842	7.009399623984991	4.460131221653257	7.510879626364566	3.9133545632860844	7.903869840294928	2.5101917701869634	10.077913054423512	2.982721113401687	6.927850954087586	5.361528919537089	6.930382923195055	4.566798718150986	6.993536232710539	6.274301250949849	7.6690989906070355	3.2364422571130866	5.53903501325441	6.873018562386273	9.160983021936302	8.04324108746357	6.494722662464001	8.847307858281152	8.27626461445727	6.4974238577560435	5.155664322913947	4.330412689078123	7.629430574520769	5.5291766799541	5.4245489071609665	4.81920117333267	6.594084480667749	8.453881441792248	7.280753225738895	4.743068001572206	4.153385272363317	2.821333065255729	4.47308142878937	7.2778126268608565	6.00951618898959	8.917492795328004	6.613170005629032	5.2922028989464005	9.862723515337272	8.506122876539203	5.301706232432233	3.54621106236864	6.29958378463492	8.650051973517732	9.238805826833179	4.51610890652361	6.604963226071726	6.022817885865346	5.8477919842218915	3.8381357229060766	3.9041595874911574	3.156806260525308	4.175093724221901	4.386260865853816	5.638018648694368	7.57083736228651	8.210899434710676	3.180520106125206
hsa-mir-145	8.90122626891602	10.686435789167895	10.201273258732686	10.13964056779445	8.72013511218394	8.394487479598105	9.027034624810877	8.36009677106186	8.625159765734661	11.546056784831022	9.491083169034875	9.084046871638131	7.474550544109345	6.6747850886947635	6.257168574101986	10.959107418542853	9.943711592055424	8.98006843530706	9.892925765304105	7.162647375591687	8.42870343465533	11.05985111003331	10.266204159877079	9.607636565399329	8.71239320017619	8.313487635342696	9.034740216599552	9.996065752195594	8.182307426547219	9.917600156456771	8.422596513696229	11.11748247737771	8.096940086706788	7.9386299966313745	8.717787951761306	9.540982769631757	8.666661613701582	9.211693449438034	8.691606549098683	7.979529037054821	8.991770923303411	9.108610435704259	9.540341679213029	10.776705172758003	9.430666857504866	8.207888289540426	9.694675055458701	11.743381674135707	8.929343754471445	10.643355245983383	8.307559841806938	7.970860790740825	8.891811053419783	9.878951085118304	6.758939546520414	7.9503569882509675	10.281642285472682	10.470815722781083	11.24132010995957	9.780435031720002	8.200178681189003	9.206779512827216	9.283951201727259	8.637284596791654	10.238642416890954	9.006106250320652	9.799591913311643	11.503290427648874	9.16211349886538	8.814539967858181	9.317891723776278	7.8805736459462326	8.84017229565551	11.631604106179743	8.381274714749948	9.815253854161845	9.72528744181546	9.442020680208351	8.142924769773174	9.261286481802866	6.991404713757246	9.015871395947743	8.328116404256686	10.184868646259318	10.266624478998738	8.048882262653716	8.314482819688191
hsa-mir-1468	1.629785109731756	2.922384929831282	2.2685676375877697	3.3519640897365	2.3445399291315145	1.4361415795966048	2.798224747788068	0.9896433173798191	1.452127813985931	3.6488047930950094	1.51283114928418	2.110465477969219	1.8174550356016212	0.6591938949069485	1.6041785726689441	1.8501249145327496	2.451275215531784	2.324929239332297	1.1518705036781993	1.7520797450975794	1.8972555302223306	2.2023735231793604	1.5609237633567972	1.163531578983548	1.878740641224021	2.3136109786902384	1.9655925896932123	2.3001143506824575	1.3364982048746419	1.6681481780385128	1.0238450864017317	1.2563090201729654	2.9004048784598813	2.98860398447116	2.4560798887913204	2.7817975968180755	2.4312207139590085	2.169062653329536	2.1116426584470953	3.09338185641846	2.726056704717611	1.2543914710422355	2.78554741316795	1.6863750212624316	3.087652246189162	1.5551672871099655	3.0216618295153217	1.3423004309961555	1.9230088033147363	3.1621323556026306	2.5467633615562835	0.6808572228318999	2.168172505682381	1.6843560137168168	0.934380623319712	2.617907314616304	1.9680498213305713	2.407196371383489	1.6358815935351216	0.6205244787988968	1.5589474265779066	2.3458922343303588	2.0675199787380265	1.8122205439935084	2.9249848092865074	3.683923113643554	3.3641579130787163	3.0308717361691793	0.6804350867536744	0.5735374021754909	1.6690235897623347	2.173279372296529	1.5482861819848	3.9528945985378585	1.9299674425422846	1.692895819308802	1.1933554303401104	2.9802547600985654	0.6948293912145216	5.640988495450717	3.080946344000568	1.3646811205658764	1.989845282611549	0.8479720599263991	2.137397285021723	0.8495125429307265	3.672856275676465
hsa-mir-1469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-146a	5.756621834402194	5.822432019642957	8.496082435249718	6.7750803250826745	6.489664728540291	6.095618194461616	6.386463368197643	5.122762615303823	5.148700237229729	4.63269479458183	6.55922657583375	8.345912653458614	7.199942721769496	6.111710755242765	4.405872651852185	7.260440070070848	5.5238486161707545	5.028467222898666	4.6268565817287195	3.4345745884054653	6.471983357398259	5.187736753785738	4.279523297103181	4.856490120076	8.034806147153176	6.024750707718676	6.862143564534365	5.126103030135669	5.760718058240679	5.680239306226546	4.568839471767205	4.958448269229036	4.3735003849352125	4.870960417303996	6.738632800708903	7.989845651508231	5.169985873873835	5.657838705046476	6.304931523212175	5.921116492559414	4.576943154783677	2.6042547335998103	8.350883456650454	9.583292828921659	5.913100397251649	4.505458691462855	6.460998190371697	5.972831081762867	6.294283229043281	6.051286042134033	5.321951718825236	6.2815823847956995	7.480567033541933	4.546755028632556	5.890165981901737	4.712915206844695	6.9291296701049045	5.892808594118094	5.177264805009108	5.049268828897413	5.423060361640976	8.591195458236367	5.632598601369359	6.610363588920914	5.02085480918963	6.37372624211467	6.130595931364405	8.062116454231752	5.717669377488613	3.217053548596854	6.404489779570535	5.518096346935811	8.133659454949717	7.300113490185913	6.674923594475544	6.329711679692166	4.669591256939348	6.961448930362907	6.395992657535765	6.308177712341437	4.409606000478224	4.9261714876438285	5.687146009803472	6.446862183436143	7.042185302651718	3.514071749175643	7.29486011532939
hsa-mir-146b	10.610677254122143	9.545836198351338	12.064044197892988	11.278215317230044	9.537381076106065	11.709737913090038	10.800577203146435	9.930518038640948	10.71196061427693	8.133997709388108	9.763456848873787	11.471298106601248	10.393117769820625	10.010114235715033	9.093149400232427	10.812712227141256	10.268150282615208	9.853933207610131	10.187743374049557	9.027126141823024	9.998434666682964	10.299483675043025	10.238780127981567	10.391551526297548	10.279605466033727	11.362594580023842	10.462451314195217	9.856444373803688	11.074266605766306	10.689339774206157	10.39609527539029	10.44478037024233	9.052032893734943	9.581932121555655	10.064928588337743	10.715410378181867	11.040337988848503	9.989067227132145	9.731327118581065	9.122683777614832	10.07568942267633	9.991960071116285	9.885516238720632	11.495931957248438	11.162133688382859	11.523329440938706	9.617298929201006	10.370555864942595	10.766440891578323	8.905135331319444	11.259698274674387	10.142605963494326	11.825784373976676	9.958150418569058	10.097504934361883	9.316070147293335	10.397448643647081	10.444478093489687	9.54086852563083	8.871286184070076	9.773209948154914	9.542688957657568	8.669156890705407	10.937032716021985	9.847133835096809	10.87113154784589	9.90077460535224	12.006483220976815	10.163383091152497	9.627271332035583	10.215120525357555	11.255678001199794	10.045080901392485	11.055754741147709	10.285453072966142	10.17149435205621	10.201897245356808	10.901471170597754	10.32731548257411	11.964660980602181	10.098086799028271	8.274904929058954	9.721847170610143	9.44330176208594	11.08240379627541	10.743355840824568	10.629216588982901
hsa-mir-1470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-1471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-147a	0.0	0.0	0.0	0.2633060878172441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-147b	1.1135038152235996	0.5059549352027873	0.9248280822533042	3.3519640897365	3.367845315624569	0.36101257100862905	0.0	2.567660070175968	0.9942647225303536	1.0580753912318521	0.0	1.252553720957816	3.48944402954732	0.6591938949069485	0.4936934420997931	0.4301514360612333	0.0	0.2901896371661525	0.5741567437186925	0.4204532972914145	1.6587014016435713	0.7828044129758804	0.2829900889457205	0.0	0.8196771747689755	0.24987975292081016	2.618452224443585	2.783970359294936	0.2258745911888731	0.24062573465237863	0.0	0.30038499714818556	0.1500383925797671	1.1919668518775648	3.570238129967163	0.5750770263349589	0.5254174481358828	0.4326719082865525	2.9855882280133037	0.5426671475023324	0.2637399516072904	0.759439656662109	0.0	2.582931199442835	0.585033671920965	1.8930316928310191	1.0673234370421387	0.0	2.3752332609171236	1.0948650423598814	0.0	0.8512977008110443	0.1696749126269015	0.15901555476291998	0.2659889033413016	0.2087856722506742	0.5708495409212202	3.1440794989980057	0.40520056560927337	1.3091435838323502	0.4259748445251866	0.7300260142606596	0.3167389214238653	0.7030617073193731	0.0	0.6993650650670598	0.9971926712319826	0.36392349380230055	2.326965836258588	0.7926488219263992	0.0	0.8560773722435221	0.4698224337939191	2.0863989282179367	0.8503913951116758	1.828654732858493	0.0	1.031486949891676	0.5499352624359788	0.0	0.20449007718178697	0.0	1.1301256344910495	1.9560150070060285	1.1715347918520775	0.6793508282383431	0.2992059665528727
hsa-mir-148a	13.388127519722612	15.967401274372524	15.089314252972175	15.386679706826698	16.17174937070038	15.435287224852086	14.129105205014529	15.941159529399956	15.763968748767969	15.445714894185917	13.11054238243381	14.739730540267946	15.343848316292732	13.655901703323753	15.351248211890377	14.882595892311825	14.27036617463893	15.05908454053116	12.933080685147354	14.941414506570105	14.530945446556608	15.834598897192322	15.179336663347838	15.24816833065173	15.373929758723992	15.383230959905529	15.937909356882814	16.010690875760815	15.194961556648195	15.351730458140892	14.146961193294612	14.625163849573383	15.051717189981598	15.191779223084241	14.95653585459733	14.580068849992653	16.74657069075581	15.433179861334127	16.27329542611623	15.791923023258175	15.711692499824961	13.80920680844252	17.395976654263777	14.561510885846763	13.752177014804413	13.801683269342483	14.456311778732497	14.16607818872018	15.417393372519438	15.139020431634268	15.522542071264974	13.90701820676663	16.56953430992295	14.138013216797772	14.260839232280253	14.85087408109408	14.390056035832465	15.10010766901676	14.235375544213412	14.485157358253057	13.592427913035168	15.02655251428688	13.605157807847561	14.585278995619307	14.809303100838374	13.231112402565365	16.527987789010705	15.012276604288878	13.70180492586092	14.185471170496763	15.864792438575982	16.315251537742384	15.766120928351555	14.692177152635153	15.071227712372698	14.90382141029699	13.41780536458991	14.436821109806075	14.966807949185831	15.461734396549813	15.249227547101624	13.61902221901718	14.785427941163707	14.359794797270444	13.23698123362605	14.33625609630892	16.127943966563713
hsa-mir-148b	6.09301411856361	7.123921585575166	6.771676288062727	7.469222621894605	8.267204515082073	6.891314067516983	6.862038745837399	7.95657518461156	7.049288522657179	7.533925206867517	5.9437817608528345	7.164008184579304	8.78965543915426	6.300231684649468	7.656484007198946	6.838170360205023	5.892782467776721	6.397930389734052	6.3075951359190086	7.6891409586734385	7.010816543329976	6.577820221158675	5.873959723859053	6.668455670767391	6.506030763408739	6.359786907414654	6.908512439052358	7.786584679149967	6.3246319472619925	6.372584849774745	6.893527914578325	6.070417193963988	5.9603730451527275	7.255920337757919	8.416831438456276	6.292443854037161	6.296795685202631	6.546954342061467	8.372961815356257	8.51430247924925	7.422058793487102	6.077070642988663	7.338503554027732	6.752966785206997	5.913100397251649	6.199801102076511	6.531034813339901	6.158731137072351	7.219003395049404	6.644077438947087	6.367545765160564	6.656958079207159	7.215719312567933	5.792257540575984	6.567426450208169	6.624001610859759	6.63244583639186	7.060855818826144	6.441821090341693	6.5166086548211615	6.382585554194192	7.075120878078026	6.309581888409745	7.0741907972614655	6.575884106160509	6.474995036057989	8.140755571659607	6.696520367488745	6.739589655182294	7.1393693771735105	6.761200794497245	7.517863377225826	6.90624316118152	7.127901428537879	6.936075920437866	6.9258179075599875	6.493673862336628	6.408508279950758	6.661469278112077	6.333393355228529	6.596693351476342	6.234514023794799	6.8169208342654075	6.5539190862130825	6.404960770226358	5.915043532564135	7.336599282065416
hsa-mir-149	6.328489873554304	7.191816207416391	3.183664200352351	4.702003473119982	6.310608601245794	3.629132416593479	3.2991743093093397	3.887497976252892	3.9892272198403984	8.05401495943174	6.430786733127572	4.224783663493324	4.378379416391086	6.395949914449185	5.745179208960736	7.2456558255561605	5.068662384888765	5.17801762164453	4.83883103322715	6.083719137831993	7.720699363196808	3.9185054045313596	3.642221902845421	5.084500239872893	4.384760614992616	4.655681721508208	6.320155683654878	4.697750637963577	4.152113473426696	3.457173083187455	6.000747775925734	5.598483687982364	4.096860518123919	5.146832452900057	5.515270592367763	4.46333211010729	4.750693696288118	5.726151960764962	3.6583725985080844	4.756479465693704	7.6159719444863745	4.604389606878851	5.386942831183157	4.3899956331784145	5.954407463603193	6.405156647528135	8.627151568879391	3.5544505918940166	5.337670101026621	8.024424733350678	3.8841032955866943	4.740492528115091	3.9865732179388336	6.321995575369712	3.813387698592097	6.6079695153807325	6.3895887514358005	5.050042652371274	6.975505222037815	4.995595995550942	6.548824851630679	4.10460957177109	4.845131063758344	7.800786116609763	6.894213244438487	8.210724107717844	4.731555925862329	3.7982020364619844	5.076496715521277	2.7777916908697353	4.60442270050629	6.5938455869834245	5.317551612318729	4.753547524740073	5.348658124291174	5.09494301145558	6.364443179239157	3.642173025881691	4.62439466903415	3.6865999156432565	4.3569726990479145	7.67012506254868	7.070821685175042	6.275696447764964	4.923366519375286	4.647128490065969	4.769413136313541
hsa-mir-150	6.894814162627592	10.170766403282938	10.6434781505415	10.712775998604252	10.855537278776099	9.028379266624427	8.655673572408078	9.77473429980583	8.564075645741807	5.5150352571603	8.2081736004527	11.739530962701517	9.404834257675526	6.470086172127599	6.434386084728608	10.057827617015455	10.17959310768733	9.754360027240095	7.2390141922271365	6.946179698227554	8.473633235631128	8.64799830711189	7.16589075045251	8.117939229926463	10.210028671772406	8.431977213839218	9.390397505281925	9.868609675974385	6.502365946165755	9.577862938390316	4.805320370138132	8.434189819408397	6.002909572309559	7.326899414556459	11.127001060068388	10.053645795071827	6.731963286411909	7.655142823067183	8.445780612245738	8.43371402826373	7.596666132183498	4.933613237092102	11.009926157606984	10.589120593128598	10.526224578630991	8.546900859421767	7.8691479407039795	9.861995148715092	8.357676704380525	5.6393781042702456	8.886736907057474	10.523111089476673	9.5794207696108	4.7970482144537705	7.760369227666557	9.027105562477507	12.084922010177367	9.964135690126342	7.8960640528147765	6.992054949514734	6.372652805127651	7.799862254995084	8.653409395420793	7.581837923991014	8.016503507056226	10.189962915099214	9.109866534506926	10.73302660043166	7.713623417116212	6.021258220295053	9.209443771187628	7.84543332682379	8.585016352816886	11.717355793444401	7.84330238395898	9.678727486745332	6.341732791019349	13.523723546860854	9.248147903869278	7.56694474725107	5.833872736850359	7.100707579530509	6.64336175117501	6.998590960002646	8.56363112058804	6.689875969453255	8.509562079282734
hsa-mir-151a	9.906380009130533	10.281055733401999	10.014336199013968	10.703105028361268	11.259333774378096	9.774111082626744	10.545420188693067	9.727429369809599	10.349362009736554	10.570178994888748	10.736217337418724	10.722350500924675	11.09387951004383	9.306290752070494	9.76948862785344	10.357163481376482	11.041748156605516	10.784834748838005	12.345841636159085	10.642971034975062	10.658956272834907	10.508287327577316	9.424866714154861	10.029267136782206	10.247280993766335	8.461687671475048	10.222563652313212	11.718903323293445	10.00098149892873	10.217456059124014	10.291627701045337	10.428879611673414	10.156703041460217	11.138766104158362	11.364856659209089	10.852797689209583	10.187181664272487	9.577642759693623	10.490094500770775	11.304792342996798	10.909916632350077	9.390102665957693	10.40469810781732	9.617988631284664	10.372807488250912	10.738915892029114	10.793790770240376	10.201890824463723	11.389733993872781	10.888540264319209	10.794344524291205	9.80927801299967	9.082891082484204	9.744507709525134	10.602587482805772	11.360639943283317	9.825594911470331	10.941363968763023	9.980336007907836	10.357186429743184	9.953776995296762	10.995267291274732	10.978624965810937	11.03785882240851	10.989061731144272	10.867443145830816	10.184620211213891	10.738246078356598	9.75145711149847	9.72142124809983	10.268366503640245	10.922942864549968	9.859073579814835	10.818389172555575	9.832242935825517	9.849579699489274	11.459741798537474	10.781310995513646	9.973179837392067	11.229196023719593	9.306316980558169	10.366855176306261	10.507857818156825	10.08597377266683	9.913429195256318	8.697584019737638	10.788645856852217
hsa-mir-151b	0.551375248020483	2.2571811358896654	0.9248280822533042	2.486762762347226	3.2840226389378184	1.0957948247287423	0.9278206201962065	2.2060842901765936	2.514073517090335	1.958188257681882	0.0	1.9127475740014945	3.0999292111236225	0.8255959687678948	1.2798623006710637	1.2567093713486557	0.7123122756727019	0.5316694093052869	0.0	2.5202650836435745	2.2120665646318636	2.2023735231793604	1.331704643318389	0.9741504176237029	1.33914993003931	0.9601691591214384	1.6938450917085304	2.0299486000352824	1.6011426244264588	0.7874500174783703	1.616669165041327	0.30038499714818556	1.0676338987063987	3.320842780087084	2.9120538876879696	0.0	1.1187577246330982	0.7650781035539218	3.341279450551481	3.6074193289866456	1.6809818598659396	1.107501076750785	1.178371093868226	1.0767198416689403	0.585033671920965	0.8282017960120134	1.0673234370421387	0.46872718836269683	2.3752332609171236	0.813349831450615	1.1855690975187705	0.6808572228318999	0.8063892298468907	0.4325040849974652	0.6847110362362298	1.8038213539661114	1.3884617908736183	1.0538801054348572	0.8565331960358048	1.053019557277448	0.6530297408337158	2.4538989112733636	1.3063042423687148	1.173710791300635	1.0912008546038163	1.4132913229677033	2.3174331641083663	1.84088293916148	0.850797823240991	1.5620215910128405	1.5665687182165606	1.6600578645699535	1.1075653521900308	2.0863989282179367	1.140442314878493	2.066974690339915	2.3735727688689643	1.7211910806685222	1.5140363904268292	1.261328011321804	1.1494128632080276	1.5047358033904459	2.093944798495081	1.765494859536938	0.7788149697129594	0.0	1.2526584696560688
hsa-mir-152	7.08982161715775	7.172341494453342	7.928273008890439	8.557744757548047	8.220054881053812	7.7315853992241115	8.712020166078597	6.68446919785193	7.8727255145155075	7.204093498896893	8.03546462168703	7.44838903883692	7.635522727562463	6.6021010590656255	8.509237837854007	8.871041751886278	8.992055493512884	8.748575532404537	7.664464081224988	8.478178982379202	8.032996005245185	7.70387523822064	8.315086988248462	7.9294033870248954	8.190253054718722	7.362627729679197	7.721828652403294	8.228137014764437	8.354297927981902	9.077974227604686	7.739296417445478	8.802793109845728	7.640131765193709	6.787266954665254	8.545785384275108	8.427605376684857	8.054890896771061	7.543282108066732	7.022343287004287	8.145768848457973	7.306157610645304	8.06717864359235	8.425221250179606	7.344993337852844	7.511966093602524	7.9244979380473195	7.792801751238512	9.302722604526664	7.552467498014166	8.683244369441804	8.372249082810008	6.385839006795882	7.68600771364206	8.171093551871378	8.697425583927126	7.116943207670996	7.983469129482602	7.891394347778953	8.44886511865384	9.159931381404443	7.0714553796812	7.644214835246998	8.75610406932357	7.751188811115828	8.57807510882989	8.040015344484628	8.79313360185846	7.145590524087297	7.280515422984585	6.518491596252907	8.025898917803673	7.852193042114807	8.231137473164544	8.313762404506154	8.224533115337175	7.635060965005621	8.725895068478916	8.963643471751757	7.392722823233002	7.876669409887465	7.163712977117063	7.279555221355866	7.725951241169315	8.082518749796947	7.426745947445615	6.805571202655651	7.340707545944431
hsa-mir-153-1	0.30186972004425133	1.495834309477776	1.3630594707370804	1.0008134506315403	0.3688867765039008	0.36101257100862905	0.6242787341501655	0.72868678481559	0.3196364301718655	2.9733588966046973	1.1607892041075853	0.35222292253865667	0.17998613782231512	0.8255959687678948	0.4936934420997931	1.4525300718100667	0.39967861439696195	0.0	0.5741567437186925	0.88430173274357	1.2403259319138382	0.5183165780479162	1.201812618828004	0.35113867944145555	0.4672857416906961	0.24987975292081016	0.0	0.3565438772025482	0.0	0.0	2.221452714790722	0.7607906718815624	0.1500383925797671	0.0	0.8606537718547529	0.5750770263349589	2.2207159634740536	0.0	0.0	0.29670055257929856	0.2637399516072904	0.29976513001083954	0.0	1.1979333108815453	2.392491085329156	0.4727331387255426	2.09984288679286	0.0	0.4319074594676224	0.25013936681702176	0.32757930169569394	0.26427338915268883	0.5842121041798798	0.8605043987975657	0.13911581786275454	0.2087856722506742	0.7200131075396625	0.5471418107345649	0.2167789112936393	0.1818772942083809	0.4259748445251866	0.3373891254414278	0.5763034798898428	0.0	0.6463986314240823	0.6993650650670598	0.41363415671483694	0.36392349380230055	0.6804350867536744	0.0	0.5220547444983298	0.0	1.5482861819848	0.32164991646621743	0.486966597393545	0.3994522210250064	0.0	0.5035034285641369	0.5499352624359788	1.261328011321804	0.38356219297298627	1.0357153948082085	0.6730036618900894	1.831836715480891	0.0	0.0	0.0
hsa-mir-153-2	1.3946167567822325	3.7508060674193704	4.004426424077551	4.07191880410589	2.8315684065592714	2.3964072254605635	3.4966361885905455	1.9844373262235708	2.38301992989837	6.379266014444886	3.804865879050792	3.3787705915135087	1.9223253632988118	3.3868481857297463	2.559869385243031	3.930016661497683	1.953423191038632	2.387696980104921	2.2222030036533185	4.035170269171119	3.3660492480095265	3.451872060982759	3.426551252198502	1.7991300058987683	3.1127186458270577	1.8669099557909414	2.98714820520757	2.896884452334797	1.5182072851629556	2.3199407126648293	5.447856270532678	3.031336082682054	1.9030317123932767	1.3457188308061825	3.519821031768365	3.3653267785609695	4.059193969201206	1.7107246763683657	3.129437995287814	1.9885254589801817	2.7691443901426016	2.0817551265115615	3.2359425290889807	3.220215866007513	5.983204797156475	2.036287045144094	4.552045995345203	2.58268822392948	2.557343670504221	2.3149166104836163	1.6037153517031886	3.0769246820450133	1.6988798767384192	3.2310910490307885	1.596743883193939	2.914569115619387	4.232501898111743	2.080084223068105	2.191247737402648	1.526579675701069	1.3801243204668143	2.057141771072962	1.7887354002671803	1.5280051312557015	2.813401552176019	2.9748403944764763	2.5802800975130706	1.4444168790736052	3.075935776438214	0.7926488219263992	2.5350536122943392	2.9543662591600675	3.460534858408148	2.6992624426813228	2.1416646106496264	2.532343643333074	1.1933554303401104	2.901803929367134	1.5901248344396373	4.4566384820313925	1.0468095285215753	2.1417339204549837	1.8776461040908814	4.229534628170821	4.169795153045366	1.0017049790155645	2.601760687650314
